07 13 59	-15 29.7	 021.2	  -8   -6  -13
07 14 19	-40 56.6	 045.5	 -34   -3  -18
07 15 13	+16 37.9	 046.0	  +8   +1   -8
07 16 03	-46 53.7	 081.6	 -43  -53   -3
07 16 15	+32 55.7	 060.3	 +76  -31   +0
07 17 08	+22 04.6	 062.4	 +14   +4   -6
07 17 08	+22 04.6	 062.4	  -3   -1   -1
07 19 37	+46 11.3	 058.6	 +18  -17  -28
07 24 43	+05 22.7	 264.4	 +16  -66  -17
07 25 49	+32 05.7	 048.3	 +10  +11  +18
07 25 54	+31 53.1	 059.1	  +2   +9  +16
07 26 09	+49 46.7	 044.7	 +25  -18   -4
07 26 11	-51 18.0	 056.5	  -9   +4  -22
07 26 52	+68 43.7	 053.0	 -15   -2  -12
07 28 18	+14 43.5	 045.6	 -47  -54  +11
07 28 40	+36 19.8	 083.0	  -9   -9  -22
07 28 39	+36 20.4	 083.0	  -9  -10  -22
07 31 25	+32 00.0	 068.3	 -10   -4  -10
07 31 25	+32 00.0	 068.3	  -4   -3  -13
07 31 26	+31 58.8	 068.3	  -4   -3  -15
07 31 55	-22 11.2	 048.0	 -38  -48   -3
07 36 41	+05 21.3	 285.8	  +5   -8  -19
07 36 48	+02 18.2	 070.0	  -4  -17  -12
07 37 29	-03 28.7	 074.3	 +27   +0   -8
07 37 33	-03 29.0	 074.3	 +21   -5   -6
07 38 01	+49 20.4	 046.5	 -11   +2   -5
07 38 02	-17 17.4	 112.0	 +56   +3  +28
07 41 24	-45 02.7	 054.1	 +34  -30  -34
07 42 04	+03 40.8	 161.1	 -20  -23  -10
07 42 11	+70 19.9	 029.8	  +2  -23  -20
07 42 16	+28 08.9	 100.3	 -16   +4  -25
07 42 25	+02 15.7	 036.2	 +30   -8  -11
07 43 43	-34 04.4	 062.5	-151  -56  +36
07 45 15	+20 30.4	 066.7	 +16 -103  +81
07 48 07	+80 23.7	 060.5	  -9   +9  -37
07 48 31	-59 15.0	 042.3	 +48   -8  +23
07 49 20	+00 08.1	 113.8	 -19  -57   +7
07 49 27	-13 45.8	 062.7	 +28   +3  -20
07 50 22	+30 45.7	 044.1	+251 -170  -90
07 50 24	-34 34.7	 069.9	 -28  -18   -5
07 51 59	+19 22.5	 035.5	 +35  -51  -17
07 52 03	-01 16.8	 051.9	 -86  -63   -5
07 54 47	+41 26.9	 123.5	 +10  -26   -3
07 55 25	-00 40.7	 052.9	  -5   +6  -15
07 55 57	-25 29.2	 051.2	 +35  -12  +17
07 56 37	+20 59.3	 028.0	 +46  -53  -15
07 56 45	-34 48.7	 041.8	 -44   -9  -26
07 56 52	-60 10.1	 063.0	 +12  -24  +34
07 57 27	+29 22.0	 051.5	 -13 -103  -35
07 57 28	+13 56.2	 055.9	 -26  -26   -6
07 58 15	-39 53.5	 059.1	 +72  -25   +7
08 00 53	+44 06.2	 019.2	 +10   -4  +11
08 02 29	+34 13.4	 054.5	 +11  -22   +5
08 04 28	+07 31.8	 048.4	  -6  -30   -4
08 04 58	-29 15.2	 051.5	 +48   -1   +8
08 05 11	+69 52.2	 046.0	 +28   +2   +9
08 05 46	+32 58.2	 035.4	  -5  -17   -6
08 08 11	-61 09.0	 053.0	 +18  -16  -31
08 08 21	-13 39.1	 048.8	 -35  -19  -12
08 08 15	-13 39.9	 048.8	 -35  -20  -11
08 08 31	+32 36.9	 043.7	 -51  -64  -43
08 08 42	-52 49.7	 046.0	 -60  -80  -24
08 09 11	+08 59.7	 148.0	+106 -124  -48
08 10 25	-07 03.1	 041.3	 +26   +7   +3
08 10 50	-13 45.5	 054.8	  +5  -37  -37
08 11 10	-40 23.0	 041.7	 +19  -44   +8
08 15 05	+30 46.1	 046.3	 -20  -79  -37
08 16 01	-12 27.7	 079.3	 +29  -62  -10
08 16 26	-15 02.7	 048.8	 -24  -49  +13
08 16 41	-36 30.2	 055.8	 -13   -2   -3
08 17 02	+27 22.9	 063.8	 -25  -35   +9
08 18 08	+14 14.0	 035.8	  -8  -30  -11
08 19 41	-39 32.9	 059.4	 -34  -42   -5
08 19 51	-76 45.7	 057.4	  -6   +6  +16
08 20 34	+22 00.9	 030.7	 +46  -23   +4
08 22 03	+32 46.9	 039.5	 +72 -116  -66
08 22 05	-03 35.3	 055.0	 -56  -50   +7
08 23 46	-29 45.7	 053.4	 +44  -33   -7
08 24 08	+45 49.4	 046.5	 +20  -35  -22
08 25 12	-65 58.2	 039.8	 +18  -20  -20
08 25 20	+20 18.9	 044.8	-113 -107  +29
08 26 53	+26 57.2	 275.8	  -6   -6  -21
08 27 32	+32 52.4	 045.4	 +45  -43  -58
08 30 54	-31 20.4	 082.3	 -75   +5  -25
08 31 36	-23 11.1	 039.0	 -44   -4  -12
08 31 55	+67 28.1	 067.3	 -51  +16  -54
08 33 12	+06 47.7	 043.7	 -22  -24   -5
08 33 12	+06 47.9	 043.7	 -23  -27   -5
08 34 47	+65 11.7	 072.2	 +10   +0  -10
08 35 31	-39 58.3	 058.0	 -16   +4  -18
08 36 57	-22 29.4	 063.3	 -52  -27  +14
08 37 07	+11 42.4	 050.7	 +20  -33  -32
08 37 15	+43 17.8	 062.9	 -54  -20  +23
08 37 32	-06 17.7	 034.8	 +16   -4   +0
08 38 49	-23 17.3	 101.3	 -25  +69   -5
08 39 36	-32 46.9	 112.3	 -73   +7   +1
08 40 02	+09 44.7	 066.8	 +11  -51   +4
08 40 09	+09 44.5	 066.8	 +10  -52   +5
08 40 22	-42 44.9	 048.8	 -14  -21  -31
08 41 26	-38 42.4	 095.9	 -25  -10   -1
08 41 53	+41 51.8	 056.3	  +2  -53  -37
08 42 37	-42 28.0	 048.8	  -2   +3   -1
08 42 58	-42 26.9	 046.0	 +27   -9  -21
08 43 19	-54 31.5	 049.8	  +7   -2   -3
08 47 34	+66 19.1	 057.4	 +23   -2   -8
08 48 02	+08 03.1	 058.8	  +3   +6   -9
08 49 37	+28 31.4	 076.4	 -37  -18   -9
08 49 42	+28 30.5	 076.4	 -36  -18  -10
08 50 40	+35 25.0	 041.1	 -46  -34   +9
08 50 44	+70 59.4	 088.4	 -83   +9  -24
08 50 44	+70 59.4	 088.4	 -84   +8  -24
08 51 50	-05 14.6	 088.6	 -32  -21   -3
08 52 32	+01 45.1	 064.3	 +41  -58  -33
08 52 47	-24 12.3	 065.3	 -45  -52   +1
08 54 21	+11 50.7	 065.5	 +15  -15  -17
08 55 27	+19 57.4	 191.3	 +10  +13  -37
08 55 44	+20 44.6	 039.1	 +93   -6  +23
08 55 48	+48 14.4	 071.3	 -28  -13  -16
08 55 48	+48 14.4	 071.3	 -32  -12  -12
08 56 23	-15 56.5	 025.5	 -49  -94  +63
08 57 24	+41 58.9	 066.3	 -42  -17   -6
08 57 52	-47 15.0	 072.8	 -56  -20   +4
08 58 11	+05 26.6	 042.0	 +15   +5  -48
08 58 13	+05 26.4	 042.0	 +15   +5  -48
08 58 11	-58 53.5	 053.0	 -27  -15   +2
08 58 31	+15 28.0	 055.0	 +10  -19  -24
08 58 31	+15 27.9	 055.0	 +12  -23  -25
09 01 40	-66 11.8	 049.4	  +8   -3   -7
09 04 20	-08 36.5	 074.0	 -39  -19   +9
09 05 22	+73 36.9	 048.6	  -4  -37  -18
09 05 51	+26 50.2	 041.5	 -10  -44  -12
09 06 01	+67 20.4	 054.0	  -2   -9   +0
09 06 26	-25 38.2	 043.4	 -41  -33  -26
09 06 29	+33 01.9	 047.2	 -23  -56  -23
09 09 03	-45 06.2	 045.2	 -15  -18  -11
09 09 03	-45 06.2	 045.2	 -16  -26  -11
09 09 34	+15 11.9	 045.6	 -78   -1   -2
09 10 25	+61 37.9	 043.7	  +9   -8   -9
09 10 59	+52 54.1	 162.5	 -43  -14  -21
09 11 01	+52 54.2	 162.5	 -44  -16  -20
09 11 57	+77 27.2	 041.6	 -81   -4  -88
09 12 17	+04 39.0	 048.9	 -17   -8   +2
09 12 36	+54 13.8	 040.7	 +18   +3  -10
09 13 45	-37 12.2	 062.5	  +1   -6   +2
09 14 56	+28 46.7	 058.2	 +23  -36  -16
09 16 36	-68 28.7	 056.5	  +1  -28  -24
09 16 44	-57 34.0	 029.5	 -38  -32  +23
09 16 54	+01 06.6	 050.0	 -29  -44   +6
09 17 22	+26 56.9	 048.3	 +75  -45  +47
09 18 16	-05 32.4	 049.3	 -37  -36  -15
09 19 17	+40 25.2	 054.1	 +10  -32  -52
09 20 24	-60 04.2	 099.4	 -29  -38  -27
09 21 06	+80 48.2	 058.1	  -3  -42   +6
09 21 35	+76 09.1	 057.6	 -25  -12  -23
09 22 49	+18 53.5	 060.5	 -48  -61  -79
09 25 18	-05 51.1	 032.0	 -35  -47  +11
09 25 18	-05 51.1	 032.0	 -34  -45  +10
09 26 25	-07 08.5	 059.8	 +16  -42  -33
09 26 37	-02 33.0	 070.4	  +2   -9  +11
09 26 37	-02 31.9	 070.4	  +3   -9  +12
09 27 19	+05 52.4	 088.6	 -37  -13   +1
09 27 37	+63 16.9	 039.8	 +17   +0   +1
09 28 12	+00 33.0	 098.4	 +11   +6  -54
09 28 44	-40 14.8	 064.2	 -14   -9   -5
09 28 53	-13 16.1	 107.9	 +19   -3  +27
09 28 54	+36 32.9	 065.5	 -21  -42   +3
09 29 31	+51 54.4	 069.1	 -61  -37  -27
09 29 50	+27 12.8	 053.6	 -11  -25   -5
09 30 01	-10 57.8	 062.3	 -22   -9   -9
09 30 06	+70 03.1	 040.4	 +14   -6  -26
09 30 54	-20 53.6	 050.6	  -7  -14   +5
09 32 40	+36 02.2	 087.0	 -38  -17  -16
09 33 43	-21 25.4	 111.6	 +49  +53  -49
09 34 22	+22 55.3	 007.1	 +17   -5  -39
09 37 49	-40 50.7	 097.6	 -36 -140  +18
09 38 22	+70 15.9	 074.1	 -41  -16  -16
09 38 30	+13 26.4	 080.3	 -30  -18  -20
09 38 39	+70 16.3	 090.0	 -34  -13  -13
09 39 59	-23 41.4	 082.0	 -34  -28   +8
09 40 17	+42 55.9	 050.5	 +14  -78   -1
09 41 42	+76 17.3	 063.5	  +0  -75  +25
09 41 58	-27 32.4	 051.2	  -9  -22   +7
09 42 37	-45 32.3	 108.8	  +4  -63  -26
09 45 22	+46 15.3	 075.3	  +8   -4  +13
09 47 02	-52 23.1	 044.5	 -37   -9   +2
09 48 40	-12 04.5	 084.8	 +72  -91  +23
09 49 05	-43 15.7	 103.2	 +29  +10   -4
09 49 37	+03 27.4	 039.4	 -51  -19  -19
09 50 04	+03 22.0	 052.7	  -8  -11   +4
09 52 29	+63 02.0	 098.3	 -24  -22  +12
09 54 09	-40 32.9	 067.6	  -9  -60  -10
09 54 38	+41 17.7	 038.7	  -3   -4  -14
09 55 00	+24 47.5	 041.2	 -58  -59  +39
09 56 34	-46 10.7	 069.1	 +49  -41   -2
09 57 02	-49 45.8	 044.7	  -9  -40   -4
09 57 13	+24 47.6	 029.7	 -24  -11   -4
09 58 08	+32 10.2	 064.5	 -57  -45  +20
09 59 01	-30 09.5	 073.3	 -88  -54   +4
09 59 14	+48 21.1	 068.0	 -25 -106  -16
09 59 23	+44 49.3	 052.6	 -47  -14   +8
10 04 22	+03 12.6	 042.2	  +5   +2  -17
10 04 29	+35 29.4	 047.8	 +14   +2  -11
10 06 24	+75 23.0	 054.2	 +48   -5  -31
10 07 22	-35 36.7	 046.7	 -37  -42  -15
10 07 40	-36 30.8	 046.2	-102 -101  +52
10 08 19	+49 42.5	 213.2	  -9  -20  -35
10 09 31	-02 25.8	 117.3	 +17  -42  +25
10 09 46	-03 29.7	 116.7	  -3  -13   -3
10 09 47	-18 22.2	 070.4	 -28   -5  -21
10 10 44	+52 45.9	 054.6	 +25  -96  +12
10 10 56	-47 13.8	 065.2	 -44   -6   -1
10 11 12	-32 47.1	 053.7	 -31  -44   -1
10 11 15	-07 08.2	 040.9	 -52  -17  -20
10 11 32	+03 24.3	 042.9	 +78  -36  -24
10 11 35	+21 19.7	 033.9	  -5  -20   +1
10 14 20	-11 42.2	 089.7	  +4   -8  -43
10 14 30	+23 21.5	 060.8	 -42  -25  +12
10 14 30	+23 21.5	 060.8	 -42  -25  +12
10 15 50	+44 18.2	 026.2	 +14  -30   +2
10 16 54	+20 07.3	 203.9	 -15   -8   +3
10 17 01	+19 43.5	 050.9	 -14  -26  -11
10 18 25	-15 13.9	 046.2	 -68  -50  +54
10 19 13	+41 29.0	 047.4	  -3  -16  -10
10 20 03	+15 35.9	 040.0	 -33  -28   -8
10 20 33	+65 49.2	 041.8	  +0   -4   -1
10 20 37	-59 55.1	 055.0	 +50  -11  -17
10 22 44	-09 58.6	 079.9	 -39  -11  -16
10 23 24	-73 46.6	 058.4	  -2   +5   -1
10 24 59	+49 03.2	 051.9	 +17  -77  +18
10 25 10	+82 48.9	 045.5	  -9   +3   -4
10 25 43	-06 20.5	 030.3	 -26  -53  -23
10 26 23	+01 06.4	 136.2	  -7  -29  -16
10 27 14	+56 15.4	 072.1	 -15   -3   +2
10 27 26	+56 14.3	 078.0	 -14   -2   +2
10 28 15	+84 39.4	 066.1	  -3  +10   +2
10 28 27	+45 47.5	 067.6	 -41  -46   +7
10 28 30	+57 22.2	 048.1	  -9  +13  -14
10 29 25	-53 27.7	 047.8	 -37  -30   -2
10 33 28	+05 22.7	 073.0	 -44  -17   -2
10 34 03	-11 57.7	 044.0	 +60  -31  -33
10 38 53	+37 52.6	 096.2	 -61  -36  -24
10 42 30	+38 46.4	 081.5	  -2   +8   -5
10 42 30	+38 46.4	 081.5	  -2   +8   -6
10 43 19	-18 50.5	 077.3	 -77  -80  -60
10 44 38	+21 45.7	 053.1	 -41  -25  +14
10 45 41	-11 03.1	 221.0	 +29  -11  -18
10 48 19	+07 05.1	 145.1	 -10  -28  -22
10 50 39	-20 21.5	 043.9	  +1  -12  -41
10 50 40	+76 19.9	 056.1	 -37  -17  -54
10 51 03	-19 52.1	 052.3	 +18   -6  -15
10 51 12	-44 08.7	 057.2	 -18  -12   -8
10 51 27	-58 35.2	 057.0	  +7   -6   +4
10 51 50	-30 53.3	 041.7	 +16  -99   +4
10 54 06	+07 19.2	 418.3	 -26  -44  -19
10 54 21	+69 51.8	 041.4	 -66  -12  -30
10 56 40	+40 41.9	 071.9	 -24   -3   +1
10 57 25	+23 06.3	 144.6	  -9  -12   -4
10 58 47	+15 17.0	 039.8	 +30   -7  -57
10 58 50	+56 39.1	 046.3	 +13   +2   -8
10 59 57	+22 14.2	 090.9	 +12   +3  -10
11 00 37	+36 18.3	 397.3	 +46  -53  -74
11 02 55	-27 01.4	 040.3	 -17  -24   +0
11 03 00	+43 47.0	 188.8	-132   -6  +12
11 04 29	-62 09.2	 053.7	  -4   +1   -1
11 05 31	-29 54.1	 049.5	 -34  -31  -23
11 05 28	-04 52.9	 020.6	 +20   -9  -44
11 05 43	-27 59.8	 048.4	 -35  -28  -11
11 07 07	-24 19.3	 102.1	 -22  -17  -32
11 07 20	-42 11.2	 040.5	 +45   -1  -12
11 08 20	+30 43.2	 073.2	 +43   +2   +0
11 08 18	+30 43.2	 073.2	 +43   +1   +1
11 08 35	+43 41.7	 061.0	 -30  -48  -21
11 08 35	+43 41.7	 061.0	 -27  -49  -29
11 08 43	-10 41.2	 051.0	-119  -22  +29
11 09 01	-14 42.7	 054.8	 +79   -1  -16
11 09 12	-22 33.1	 052.3	  +5  -10   -3
11 09 33	-25 51.8	 024.0	 +34  -42  +34
11 11 27	+20 47.9	 045.6	 +24   -2  -15
11 11 57	+73 44.8	 081.6	 -24   +1   -7
11 11 57	+73 44.8	 081.6	 -25   +2   -7
11 12 50	-17 51.7	 063.6	 +37  -30  -31
11 12 51	-17 51.6	 063.6	 +37  -40  -23
11 12 46	-17 50.6	 063.6	 +37  -40  -23
11 13 12	+53 02.7	 054.1	 +43   +8  -29
11 13 12	+53 02.9	 054.1	 +46  +10  -28
11 14 03	-57 17.5	 076.7	-183   +9   +8
11 14 42	-01 42.5	 047.5	 -72  -33  -28
11 15 31	+31 48.6	 130.5	  -3  -33  -21
11 15 31	+31 48.6	 130.5	  -3  -33  -19
11 15 47	-04 47.5	 051.6	 +82   +9  +31
11 17 29	+66 07.0	 114.0	-137  -10   -2
11 18 57	-20 10.7	 063.5	 +18   -6   +2
11 19 12	+18 27.9	 026.2	  -9  -16  -12
11 19 20	-12 56.6	 070.2	 -27  -37   +6
11 21 13	+08 50.1	 039.4	-104  -50  +23
11 21 39	+21 38.1	 074.2	 -60  -26  -17
11 22 18	+40 16.7	 026.2	 -11   -8   +0
11 22 29	-61 22.4	 090.9	 -21  -14   -5
11 22 29	-61 22.4	 090.9	 -21  -14   -5
11 23 33	-63 41.8	 040.9	 -31   -7  -19
11 24 13	+03 17.1	 060.4	 -57  -12   -9
11 24 14	+03 16.7	 060.4	 -57  -10  -11
11 27 28	-51 23.3	 051.1	 -28  -18   -2
11 28 18	-56 51.5	 047.2	 -48  -18  -14
11 28 22	+63 26.0	 035.1	  +8   +0   -3
11 29 08	+22 56.5	 056.7	 -41  -17  -20
11 29 10	+14 38.6	 021.6	 -23  -32  -21
11 29 10	+14 38.6	 021.6	 -22  -30  -26
11 29 23	-40 46.3	 094.3	 -56  +60  -25
11 29 32	+61 21.6	 043.9	 +23  -26  -34
11 31 48	+03 20.3	 044.0	 -14  -21  -10
11 32 03	-32 34.0	 101.7	 -49  +20  +13
11 32 58	-32 15.1	 090.5	 +22  -40  -24
11 34 00	+39 28.3	 034.1	 +69  -22  -19
11 36 07	+45 23.1	 049.9	 -56  -29  -36
11 36 06	+45 23.1	 049.9	 -53  -31  -36
11 36 21	+42 36.0	 017.9	 -30  +34   +1
11 38 25	+34 29.0	 116.0	  +7  -15   -4
11 38 37	-44 07.9	 079.8	 -35  -25   +6
11 38 39	-28 55.3	 031.7	 -58   +3   +6
11 39 14	+05 25.5	 047.3	 +38  -33   +7
11 39 31	+26 59.8	 098.8	 +45  -20  +18
11 40 49	-51 33.3	 119.0	 +30   +9  -13
11 43 08	+72 22.3	 047.7	 +12  -10  -21
11 44 08	-13 43.6	 082.0	 +42  +82 -107
11 44 08	-40 13.7	 097.1	 -68  -40   +4
11 44 35	+78 57.7	 191.5	 +67  -56  -74
11 44 45	-30 00.3	 062.9	  -9  -27  -16
11 45 09	+01 06.0	 301.1	 +18   +6  -33
11 46 31	+14 51.1	 078.9	 -23  -19   -9
11 48 05	+02 02.8	 098.8	 +37   +3   +6
11 48 29	+48 40.1	 121.8	 -28  -66  -32
11 48 33	+35 32.8	 123.5	 -12   +6   -3
11 49 02	+35 28.1	 044.6	  -6   -8  -11
11 49 48	+10 13.5	 018.2	 -27   -9   +6
11 50 06	+38 04.7	 116.0	+265 -149  -18
11 50 43	-07 05.3	 082.2	  +8  -40   +2
11 51 18	+07 17.3	 070.6	 +50  -14  -71
11 51 55	-37 28.3	 050.9	 -53  -10   -7
11 51 59	+19 41.4	 051.6	 -70  -39  -12
11 52 02	+19 42.4	 051.6	 -70  -38  -12
11 52 29	-55 48.9	 044.3	 +56  -32  -16
11 52 29	-55 48.9	 044.3	 +58  -36  -15
11 55 27	-27 25.2	 101.9	 -19  -74   -6
11 58 10	-10 09.7	 078.2	 +19  -16  -17
11 59 13	-34 22.3	 045.5	 -31  -11   -7
12 01 04	-42 08.7	 037.1	 +56  -18   +6
12 02 40	+09 00.6	 040.4	 -25   +4  -33
12 04 15	-64 20.1	 051.6	  +8   -6   -4
12 05 50	-24 27.0	 070.7	  +7   -1   +0
12 05 52	-00 12.2	 069.1	 -54  -37   -9
12 06 53	-11 34.6	 043.3	 +38   +1   -3
12 06 55	-11 34.5	 043.3	 +38   +2   -4
12 07 07	+40 31.9	 032.9	 -26  -20   -3
12 07 20	-45 55.7	 048.3	 -29  -14  -15
12 08 59	+53 42.1	 019.3	 -12  -20   +7
12 08 58	+53 41.9	 019.3	 -10  -22   +0
12 09 29	+13 32.7	 041.4	  +1  -81  +75
12 09 36	+59 12.3	 044.7	 +14   -1  -11
12 09 50	+54 45.7	 075.1	 +17   +5  -16
12 09 57	-02 48.7	 046.5	 -71   -7  +24
12 10 24	+10 19.2	 040.6	 +47  -22  -18
12 10 53	+10 32.4	 147.5	  -2   -3   +2
12 12 58	+57 18.6	 056.5	 +12   -1  -11
12 14 20	+03 14.6	 046.0	 -71  -13   +7
12 15 21	+46 54.1	 049.5	 -54  -39  +11
12 16 56	+28 39.5	 049.8	 -56  -26   -9
12 17 47	+26 16.7	 059.4	 -11   -5   +6
12 19 25	+42 25.1	 079.5	 +19  -19  +24
12 20 45	+64 18.2	 055.5	 -56   +0  -17
12 21 21	+12 51.6	 049.3	 +11  -15   +2
12 22 01	+31 33.4	 053.2	 -16   -7   -6
12 22 13	-17 56.0	 112.1	 +96  -71  -23
12 22 25	-03 56.7	 054.7	  +7  -43  +29
12 26 39	-30 33.6	 042.5	 +83  -14  -51
12 26 58	+53 49.5	 045.9	 -88  -86  -95
12 27 10	-03 03.0	 050.3	  -1  -56  -30
12 27 30	-13 07.0	 047.4	 -19  -16   -3
12 28 46	+09 05.6	 066.8	 -18  -59   +3
12 29 29	-15 55.2	 054.8	 -30  -22   -7
12 30 39	-68 28.5	 076.3	 -29  -15  -22
12 30 51	+09 17.6	 232.2	 -91 +152 -526
12 31 20	+33 39.6	 053.8	  +5   -3  -42
12 31 22	+41 37.7	 114.7	 -32   -4   +1
12 31 25	-14 21.8	 032.1	 -46  -39   +0
12 32 30	+10 06.5	 069.4	 -11  -40  +23
12 33 15	-45 39.2	 078.8	  -1   -2  -44
12 33 45	-76 40.7	 053.8	-174  +18   +6
12 35 11	-51 43.6	 121.1	 -33  -23   -1
12 35 44	+79 29.4	 052.3	  -8  -21  -13
12 36 02	-49 32.5	 060.4	 -64  +23  -25
12 36 25	+11 58.4	 080.2	 -51  -45  -11
12 36 40	-77 34.4	 034.0	 -52  -70  +23
12 38 08	-43 18.4	 046.2	 -69  +22  +22
12 38 35	+15 39.4	 066.7	 +24  -24  +18
12 39 07	-01 10.5	 098.7	 -28   -6  -18
12 39 07	-01 10.5	 098.7	 -28   -6  -18
12 41 59	+52 02.1	 063.1	 -21  -23  +14
12 42 38	+39 33.0	 063.5	 -39   +8  +76
12 43 55	-11 32.4	 027.8	 -32   -3  -10
12 44 54	+31 29.4	 056.7	 +18  -26   +1
12 45 29	+10 01.9	 115.6	 -22  -41  +12
12 46 21	+25 06.8	 040.3	 -18  -22   -9
12 46 29	+60 35.5	 040.8	 +16   +1   -9
12 47 04	+66 23.0	 116.2	 -12  -14   +0
12 47 12	+01 28.3	 040.2	 +46  -97  -49
12 48 05	+71 27.6	 039.0	  +5  -94  -28
12 48 10	-00 29.4	 083.1	 +11  -21   -5
12 50 26	+34 00.5	 078.7	 -24  -15  +11
12 50 37	-03 16.9	 040.7	 -31  -17   -6
12 50 40	-39 54.4	 054.1	  +4   +4   -3
12 52 11	-43 52.7	 042.8	  +1  -45  -13
12 55 07	-14 11.6	 061.7	 -21  -16   +6
12 55 19	+35 29.8	 047.4	 -13  -23   -5
12 55 18	+35 29.6	 047.4	 -13  -23   -1
12 56 28	-09 34.0	 060.4	 -84  -41  +23
12 57 45	-02 26.1	 059.4	 -58  -31  -10
12 58 05	+05 57.1	 122.8	 -44   -2  -33
12 58 19	+12 38.7	 089.9	 -32  -20  -10
13 02 04	-52 09.8	 049.3	 -38  -89  -66
13 03 49	+20 59.7	 058.3	  -7   +1   -1
13 03 49	+20 59.7	 058.3	  -7   +1   -2
13 03 57	+22 53.0	 043.5	  +5   -3   -6
13 06 19	+05 29.0	 045.6	 +51  -58   -1
13 07 00	-21 55.3	 076.3	  +9   +1  -25
13 07 33	+17 47.6	 051.7	 -41  -10   -6
13 07 33	+17 47.6	 051.7	 -44   -9  -22
13 08 18	+36 12.0	 046.9	  -5   -4  -15
13 09 15	-37 32.3	 057.1	 -35   -6   -1
13 09 32	+28 07.9	 119.8	 -46  +10   +7
13 10 04	+74 07.2	 041.9	 -16  -41  -28
13 11 08	-58 50.2	 052.2	 -57  +38  -16
13 11 26	+56 56.7	 050.5	  +5   -9  -15
13 11 34	+56 58.4	 048.4	 +15   +3   -8
13 13 16	-19 40.7	 046.9	 +45   -8  +12
13 14 14	+28 08.0	 062.8	 -54  -20  -11
13 14 18	+09 41.1	 074.2	 -31   +2  -20
13 14 22	+17 17.0	 084.0	 +37   +7   +1
13 14 22	+17 17.0	 084.0	 +37   +7   +3
13 15 41	+36 34.0	 042.7	 +11  -24  +28
13 15 47	-18 02.0	 112.1	 -25  -50  -33
13 16 45	+85 00.9	 043.4	 -33  -11   +3
13 17 14	+35 23.0	 079.9	 +46  -25   -1
13 17 14	+35 23.0	 079.9	 +46  -25   -4
13 17 22	+33 36.6	 050.6	 -10  -23   -8
13 17 36	+48 02.4	 103.0	  +6   +2   -3
13 17 47	-36 26.9	 060.6	 -20  -19   -3
13 18 38	+34 32.7	 051.1	 +45   +2  -25
13 21 14	+29 29.7	 053.2	 -50  -13  -34
13 21 55	+55 11.2	 041.4	 +13   +4   -5
13 21 56	+55 10.9	 041.4	 +14   +1   -8
13 23 04	-28 06.8	 069.6	 -30  -13   -9
13 23 14	+55 14.9	 041.0	 +13   +3   -9
13 23 56	-24 02.0	 040.9	 -45  -34  -10
13 24 17	+63 31.0	 026.9	 -25  -24  -31
13 24 47	-15 42.9	 057.3	 -15   +1   -6
13 25 46	-02 05.6	 083.8	  +3   +1  -50
13 25 59	+14 02.7	 043.2	  +7  -26   +1
13 26 52	+11 42.9	 051.8	 +94  -73   +4
13 27 27	+10 39.0	 138.7	 +54   -8   -3
13 27 40	-08 18.6	 061.6	 -55  -72  -14
13 29 08	-02 03.8	 038.5	-101  -15  -19
13 30 18	+17 04.2	 063.0	 +24   +0   -8
13 30 18	+17 04.2	 063.0	 +24   +0   -7
13 31 36	-38 38.8	 042.6	+105  -43  -26
13 31 49	+04 55.5	 034.7	 +20   -4   +7
13 31 52	+75 15.7	 041.1	 -38  -57  -18
13 32 07	-08 05.1	 049.0	 -27  -12  -20
13 32 10	-00 20.4	 036.9	 -36  -16   -4
13 34 01	+74 45.3	 042.4	 -48  -45  +13
13 34 55	+30 20.3	 047.3	 -14   -7   +6
13 34 57	+30 20.4	 047.3	 -15   -7   +7
13 35 13	+35 58.4	 101.9	 +12   +3  -17
13 35 49	+48 23.6	-012.3	  -7  -33  -18
13 37 20	+46 26.0	 082.9	 -13   -9  -67
13 37 33	-03 56.4	 072.2	 -32   +7  +26
13 38 08	+44 01.3	 062.1	 -78  -49  -30
13 38 24	+50 46.3	 049.4	 -16  -10  -11
13 38 26	+50 46.1	 049.4	 -16  -12  -12
13 39 22	+00 07.7	 075.8	 +28  -53  +23
13 42 30	-04 22.1	 044.8	  -8  -23   +1
13 42 39	+18 03.7	 079.6	 +91  -70   -4
13 42 50	-32 47.5	 047.0	 -46  -23  -14
13 43 12	+15 09.7	 184.0	 +62   -2   -3
13 44 53	+17 42.3	 060.4	 -29  -17   -8
13 46 02	-35 27.2	 040.2	 -49  -60   -5
13 46 02	-35 27.2	 040.2	 -49  -60   -5
13 46 47	+27 13.7	 085.1	 -19  -22  -15
13 46 47	+27 13.7	 085.1	 -19  -22  -15
13 47 05	-21 51.4	 077.1	 -94  -68  -22
13 48 35	-24 08.4	 056.4	 -26  -42   -6
13 49 27	-50 40.5	 074.1	 -52  -12   +3
13 49 42	+26 53.0	 076.0	  -5   -6  -19
13 50 01	+50 11.9	 068.6	 +32   -7  -44
13 51 02	+13 11.8	 071.0	 +19  -42   -3
13 51 29	+65 52.5	 045.5	 -23  -78  -16
13 52 18	+18 38.9	 104.7	  +8  -15   -1
13 54 01	+79 05.7	 053.0	 -22  -11   -2
13 55 43	-33 45.2	 046.5	  -9 -118   -7
13 57 00	+23 06.7	 049.0	 -28  -16  -51
